query_id,query,query_seg,query_category,doc_id,doc,doc_seg,doc_category,similarities,adjusted_Category,adjusted_Category_count,query_CategoryName_count
5f48ad8fd4c05a2478175669,我要如何得知我所推薦的書是否已被圖書館納入採購？,我_要_如何_得知_我所_推薦_的_書_是否_已_被_圖書館_納入_採購_？,圖書推薦服務及贈書相關問題 - 推薦,5f460e8d33bc220fec5ce491,我要如何得知我所推薦的書是否已被圖書館納入採購？,我_要_如何_得知_我所_推薦_的_書_是否_已_被_圖書館_納入_採購_？,推薦交贈,1.0000000000000002,推薦交贈,27,2
5f48ad8fd4c05a2478175669,我要如何得知我所推薦的書是否已被圖書館納入採購？,我_要_如何_得知_我所_推薦_的_書_是否_已_被_圖書館_納入_採購_？,圖書推薦服務及贈書相關問題 - 推薦,5f48ad8fd4c05a2478175669,我要如何得知我所推薦的書是否已被圖書館納入採購？,我_要_如何_得知_我所_推薦_的_書_是否_已_被_圖書館_納入_採購_？,圖書推薦服務及贈書相關問題 - 推薦,1.0000000000000002,推薦交贈,27,2
5f48ad8fd4c05a247817566a,圖書館是否接受贈書？任何書贈送，圖書館均會典藏嗎？,圖書館_是否_接受_贈書_？_任何_書_贈送_，_圖書館_均_會_典藏_嗎_？,圖書推薦服務及贈書相關問題 - 贈書,5f460e8d33bc220fec5ce492,圖書館是否接受贈書？任何書贈送，圖書館均會典藏嗎？,圖書館_是否_接受_贈書_？_任何_書_贈送_，_圖書館_均_會_典藏_嗎_？,推薦交贈,1.0,推薦交贈,27,1
5f48ad8fd4c05a247817566a,圖書館是否接受贈書？任何書贈送，圖書館均會典藏嗎？,圖書館_是否_接受_贈書_？_任何_書_贈送_，_圖書館_均_會_典藏_嗎_？,圖書推薦服務及贈書相關問題 - 贈書,5f48ad8fd4c05a247817566a,圖書館是否接受贈書？任何書贈送，圖書館均會典藏嗎？,圖書館_是否_接受_贈書_？_任何_書_贈送_，_圖書館_均_會_典藏_嗎_？,圖書推薦服務及贈書相關問題 - 贈書,1.0,推薦交贈,27,1
5f48ad8fd4c05a247817566a,圖書館是否接受贈書？任何書贈送，圖書館均會典藏嗎？,圖書館_是否_接受_贈書_？_任何_書_贈送_，_圖書館_均_會_典藏_嗎_？,圖書推薦服務及贈書相關問題 - 贈書,5f4a20610afa2a0f68bb167e,圖書館是否接受贈書？任何書均可贈送嗎？,圖書館_是否_接受_贈書_？_任何_書_均_可_贈送_嗎_？,其他,0.8620435601473346,推薦交贈,27,1
5f48ad8fd4c05a247817566b,如何查詢教師課程指定參考書？,如何_查詢_教師_課程_指定_參考書_？,系統相關問題 - 館藏查詢,5f48ad8fd4c05a247817566b,如何查詢教師課程指定參考書？,如何_查詢_教師_課程_指定_參考書_？,系統相關問題 - 館藏查詢,1.0000000000000002,系統相關問題 - 館藏查詢,2,2
5f48ad8fd4c05a247817566c,當查詢館藏目錄時，常可見「圖書狀況」欄位出現「登錄中」、「編目點收中」、「編目移送中」、「專案借書」、「待修補」、「送裝中」、「去向不明」、「預約待取」、「回編目作業」、「送編中」、「未盤到」，其各代表什麼涵義？,當_查詢_館藏目錄_時_，_常_可_見_「_圖書狀況_」_欄位_出現_「_登錄中_」_、_「_編目點收中_」_、_「_編目_移送中_」_、_「_專案借書_」_、_「_待修補_」_、_「_送裝_中_」_、_「_去向不明_」_、_「_預約_待_取_」_、_「_回編目作業_」_、_「_送_編_中_」_、_「_未_盤到_」_，_其_各_代表_什麼_涵義_？,系統相關問題 - 館藏查詢,5f48ad8fd4c05a247817566c,當查詢館藏目錄時，常可見「圖書狀況」欄位出現「登錄中」、「編目點收中」、「編目移送中」、「專案借書」、「待修補」、「送裝中」、「去向不明」、「預約待取」、「回編目作業」、「送編中」、「未盤到」，其各代表什麼涵義？,當_查詢_館藏目錄_時_，_常_可_見_「_圖書狀況_」_欄位_出現_「_登錄中_」_、_「_編目點收中_」_、_「_編目_移送中_」_、_「_專案借書_」_、_「_待修補_」_、_「_送裝_中_」_、_「_去向不明_」_、_「_預約_待_取_」_、_「_回編目作業_」_、_「_送_編_中_」_、_「_未_盤到_」_，_其_各_代表_什麼_涵義_？,系統相關問題 - 館藏查詢,1.0,系統相關問題 - 館藏查詢,2,2
5f48ad8fd4c05a247817566d,有沒有方法可以知道，我到底借了哪幾本書，及圖書歸還之確切日期？,有沒有_方法_可以_知道_，_我_到底_借_了_哪_幾本_書_，_及_圖書_歸還_之_確切_日期_？,系統相關問題 - 個人資料查詢,5f48ad8fd4c05a247817566d,有沒有方法可以知道，我到底借了哪幾本書，及圖書歸還之確切日期？,有沒有_方法_可以_知道_，_我_到底_借_了_哪_幾本_書_，_及_圖書_歸還_之_確切_日期_？,系統相關問題 - 個人資料查詢,1.0000000000000002,系統相關問題 - 個人資料查詢,3,3
5f48ad8fd4c05a247817566e,登入「查詢個人資料」時，系統要求我輸入密碼，該密碼為何？,登入_「_查詢_個人資料_」_時_，_系統_要求_我_輸入_密碼_，_該_密碼_為何_？,系統相關問題 - 個人資料查詢,5f48ad8fd4c05a247817566e,登入「查詢個人資料」時，系統要求我輸入密碼，該密碼為何？,登入_「_查詢_個人資料_」_時_，_系統_要求_我_輸入_密碼_，_該_密碼_為何_？,系統相關問題 - 個人資料查詢,1.0,系統相關問題 - 個人資料查詢,3,3
5f48ad8fd4c05a247817566f,使用自助借書機的密碼跟登入圖書館系統「個人帳號」密碼相同嗎？,使用_自助借書機_的_密碼_跟_登入_圖書館_系統_「_個人_帳號_」_密碼_相同_嗎_？,系統相關問題 - 個人資料查詢,5f48ad8fd4c05a247817566f,使用自助借書機的密碼跟登入圖書館系統「個人帳號」密碼相同嗎？,使用_自助借書機_的_密碼_跟_登入_圖書館_系統_「_個人_帳號_」_密碼_相同_嗎_？,系統相關問題 - 個人資料查詢,1.0000000000000002,系統相關問題 - 個人資料查詢,3,3
5f48ad8fd4c05a2478175670,如何查詢取得博碩士論文？,如何_查詢_取得_博碩士論文_？,電子資源服務問題,5f48ad8fd4c05a2478175670,如何查詢取得博碩士論文？,如何_查詢_取得_博碩士論文_？,電子資源服務問題,1.0,如何使用圖書館的各類資源,7,2
5f48ad8fd4c05a2478175670,如何查詢取得博碩士論文？,如何_查詢_取得_博碩士論文_？,電子資源服務問題,5f4c90e031573f12b478535e,如何查詢博碩士論文？如何取得論文的全文？,如何_查詢_博碩士論文_？_如何_取得_論文_的_全文_？,如何使用圖書館的各類資源,0.7999647433313988,如何使用圖書館的各類資源,7,2
5f48ad8fd4c05a2478175671,請問圖書館是否有開放讀者校外連線使用本校購買的資料庫？,請問_圖書館_是否_有_開放_讀者_校外_連線_使用_本校_購買_的_資料庫_？,電子資源服務問題,5f48ad8fd4c05a2478175671,請問圖書館是否有開放讀者校外連線使用本校購買的資料庫？,請問_圖書館_是否_有_開放_讀者_校外_連線_使用_本校_購買_的_資料庫_？,電子資源服務問題,1.0000000000000002,電子資源服務問題,2,2
5f48ad8fd4c05a2478175672,圖書館是否提供課業討論場地？如何申請使用？,圖書館_是否_提供_課業_討論_場地_？_如何_申請_使用_？,討論室及研究小間相關問題,5f48ad8fd4c05a2478175672,圖書館是否提供課業討論場地？如何申請使用？,圖書館_是否_提供_課業_討論_場地_？_如何_申請_使用_？,討論室及研究小間相關問題,1.0000000000000002,討論室及研究小間相關問題,4,4
5f48ad8fd4c05a2478175673,如何借用團體視聽室？,如何_借用_團體_視聽室_？,討論室及研究小間相關問題,5f48ad8fd4c05a2478175673,如何借用團體視聽室？,如何_借用_團體_視聽室_？,討論室及研究小間相關問題,1.0,空間與設備服務,19,4
5f48ad8fd4c05a2478175673,如何借用團體視聽室？,如何_借用_團體_視聽室_？,討論室及研究小間相關問題,5f4c7fe531573f12b47852c5,團體視聽室如何借用?,團體_視聽室_如何_借用_?,空間與設備服務,0.959932480113145,空間與設備服務,19,4
5f48ad8fd4c05a2478175674,可不可以自己帶視聽資料在多媒體服務中心播放？,可不可以_自己_帶_視聽資料_在_多媒體_服務_中心_播放_？,討論室及研究小間相關問題,5f48ad8fd4c05a2478175674,可不可以自己帶視聽資料在多媒體服務中心播放？,可不可以_自己_帶_視聽資料_在_多媒體_服務_中心_播放_？,討論室及研究小間相關問題,1.0000000000000002,討論室及研究小間相關問題,4,4
5f48ad8fd4c05a2478175675,如何申請研究小間？,如何_申請_研究_小間_？,討論室及研究小間相關問題,5f3bfe5ccca9b525bc7ceda4,如何申請研究小間？,如何_申請_研究_小間_？,場地使用,1.0000000000000002,場地利用,10,4
5f48ad8fd4c05a2478175675,如何申請研究小間？,如何_申請_研究_小間_？,討論室及研究小間相關問題,5f3bf1adda258d4c7f817493,如何申請研究小間？,如何_申請_研究_小間_？,場地利用,1.0000000000000002,場地利用,10,4
5f48ad8fd4c05a2478175675,如何申請研究小間？,如何_申請_研究_小間_？,討論室及研究小間相關問題,5f3e14a8a9a4c23528871ccf,如何申請研究小間？,如何_申請_研究_小間_？,場地及設施,1.0000000000000002,場地利用,10,4
5f48ad8fd4c05a2478175675,如何申請研究小間？,如何_申請_研究_小間_？,討論室及研究小間相關問題,5f460e8d33bc220fec5ce48e,如何申請研究小間？,如何_申請_研究_小間_？,場地利用,1.0000000000000002,場地利用,10,4
5f48ad8fd4c05a2478175675,如何申請研究小間？,如何_申請_研究_小間_？,討論室及研究小間相關問題,5f48ad8fd4c05a2478175675,如何申請研究小間？,如何_申請_研究_小間_？,討論室及研究小間相關問題,1.0000000000000002,場地利用,10,4
5f48ad8fd4c05a2478175675,如何申請研究小間？,如何_申請_研究_小間_？,討論室及研究小間相關問題,5f1d405e83efcc1df8776278,如何申請使用研究小間？,如何_申請_使用_研究_小間_？,研究小間與討論室,0.9423194858259545,場地利用,10,4
5f48ad8fd4c05a2478175675,如何申請研究小間？,如何_申請_研究_小間_？,討論室及研究小間相關問題,5f48b7f5d4c05a24781756b4,如何申請使用研究小間？,如何_申請_使用_研究_小間_？,研究小間 / 討論室借用,0.9423194858259545,場地利用,10,4
5f48ad8fd4c05a2478175675,如何申請研究小間？,如何_申請_研究_小間_？,討論室及研究小間相關問題,5f4c95347c0a240f376de9bf,如何申請使用研究小間？,如何_申請_使用_研究_小間_？,場地借用,0.9423194858259545,場地利用,10,4
5f48ad8fd4c05a2478175675,如何申請研究小間？,如何_申請_研究_小間_？,討論室及研究小間相關問題,5f1e734e513ecd2d2855577e,如何借用研究小間？,如何_借用_研究_小間_？,流通借閱,0.7878260322756667,場地利用,10,4
5f48ad8fd4c05a2478175675,如何申請研究小間？,如何_申請_研究_小間_？,討論室及研究小間相關問題,5f30f3cb8d84e15dbccfbd82,如何借用研究小間？,如何_借用_研究_小間_？,其它,0.7878260322756667,場地利用,10,4
5f48ad8fd4c05a2478175675,如何申請研究小間？,如何_申請_研究_小間_？,討論室及研究小間相關問題,5f3e1882a9a4c23528871e26,研究小間預約,研究_小間_預約,借還書、預覽,0.7788481467427448,場地利用,10,4
5f48ad8fd4c05a2478175676,圖書館內電腦可否供讀者文書作業？,圖書館_內_電腦_可否_供_讀者_文書_作業_？,電腦及影印等設備使用相關問題,5f48ad8fd4c05a2478175676,圖書館內電腦可否供讀者文書作業？,圖書館_內_電腦_可否_供_讀者_文書_作業_？,電腦及影印等設備使用相關問題,1.0,電腦及影印等設備使用相關問題,5,5
5f48ad8fd4c05a2478175677,請問是否可自行攜帶軟體光碟至本館電腦安裝？,請問_是否_可_自行_攜帶_軟體_光碟_至_本館_電腦_安裝_？,電腦及影印等設備使用相關問題,5f48ad8fd4c05a2478175677,請問是否可自行攜帶軟體光碟至本館電腦安裝？,請問_是否_可_自行_攜帶_軟體_光碟_至_本館_電腦_安裝_？,電腦及影印等設備使用相關問題,0.9999999999999999,電腦及影印等設備使用相關問題,5,5
5f48ad8fd4c05a2478175678,圖書館有提供掃瞄器嗎？,圖書館_有_提供_掃瞄器_嗎_？,電腦及影印等設備使用相關問題,5f460e8d33bc220fec5ce4a9,圖書館有提供掃瞄器嗎？,圖書館_有_提供_掃瞄器_嗎_？,其他,1.0000000000000002,其他,153,5
5f48ad8fd4c05a2478175678,圖書館有提供掃瞄器嗎？,圖書館_有_提供_掃瞄器_嗎_？,電腦及影印等設備使用相關問題,5f48ad8fd4c05a2478175678,圖書館有提供掃瞄器嗎？,圖書館_有_提供_掃瞄器_嗎_？,電腦及影印等設備使用相關問題,1.0000000000000002,其他,153,5
5f48ad8fd4c05a2478175679,發現電腦故障或其他資訊軟、硬體問題，該怎麼辦？,發現_電腦_故障_或_其他_資訊_軟_、_硬體_問題_，_該_怎麼辦_？,電腦及影印等設備使用相關問題,5f48ad8fd4c05a2478175679,發現電腦故障或其他資訊軟、硬體問題，該怎麼辦？,發現_電腦_故障_或_其他_資訊_軟_、_硬體_問題_，_該_怎麼辦_？,電腦及影印等設備使用相關問題,1.0,電腦及影印等設備使用相關問題,5,5
5f48ad8fd4c05a247817567a,圖書館提供影印服務，若遇到問題如何申告或影印卡何處購買？,圖書館_提供_影印_服務_，_若_遇到_問題_如何_申告_或_影印卡_何處_購買_？,電腦及影印等設備使用相關問題,5f48ad8fd4c05a247817567a,圖書館提供影印服務，若遇到問題如何申告或影印卡何處購買？,圖書館_提供_影印_服務_，_若_遇到_問題_如何_申告_或_影印卡_何處_購買_？,電腦及影印等設備使用相關問題,1.0,電腦及影印等設備使用相關問題,5,5
5f48ad8fd4c05a247817567b,我要如何填寫線上館際合作申請單？,我_要_如何_填寫_線上_館際合作_申請單_？,館際合作,5f48ad8fd4c05a247817567b,我要如何填寫線上館際合作申請單？,我_要_如何_填寫_線上_館際合作_申請單_？,館際合作,1.0000000000000002,館際合作,121,121
5f48ad8fd4c05a247817567c,如何更改讀者資料？,如何_更改_讀者_資料_？,館際合作,5f1e820f513ecd2d285557d5,如何更改讀者資料？,如何_更改_讀者_資料_？,全國文獻傳遞服務系統,1.0,館際合作,121,121
5f48ad8fd4c05a247817567c,如何更改讀者資料？,如何_更改_讀者_資料_？,館際合作,5f48ad8fd4c05a247817567c,如何更改讀者資料？,如何_更改_讀者_資料_？,館際合作,1.0,館際合作,121,121
5f48ad8fd4c05a247817567c,如何更改讀者資料？,如何_更改_讀者_資料_？,館際合作,5f4c90e031573f12b4785338,如何更改讀者資料？,如何_更改_讀者_資料_？,館際合作相關問題,1.0,館際合作,121,121
5f48ad8fd4c05a247817567c,如何更改讀者資料？,如何_更改_讀者_資料_？,館際合作,5f4ca5c67c0a240f376dea32,如何更改讀者資料？ ,如何_更改_讀者_資料_？_ ,館際合作,0.9098202919256775,館際合作,121,121
5f48ad8fd4c05a247817567c,如何更改讀者資料？,如何_更改_讀者_資料_？,館際合作,5f460e8d33bc220fec5ce498,如何更改館際合作讀者資料?,如何_更改_館際合作_讀者_資料_?,館際合作,0.84439827853,館際合作,121,121
5f48ad8fd4c05a247817567d,我要如何申請館際合作帳號？,我_要_如何_申請_館際合作_帳號_？,館際合作,5f3e161ca9a4c23528871dcc,我要如何申請館際合作帳號？,我_要_如何_申請_館際合作_帳號_？,館際合作與資料庫,1.0000000000000002,館際合作,121,121
5f48ad8fd4c05a247817567d,我要如何申請館際合作帳號？,我_要_如何_申請_館際合作_帳號_？,館際合作,5f48ad8fd4c05a247817567d,我要如何申請館際合作帳號？,我_要_如何_申請_館際合作_帳號_？,館際合作,1.0000000000000002,館際合作,121,121
5f48ad8fd4c05a247817567e,聽說圖書館的「館際合作」服務可以幫我取得外校的資料，我該如何申請呢？,聽說_圖書館_的_「_館際合作_」_服務_可以_幫_我_取得_外校_的_資料_，_我_該_如何_申請_呢_？,館際合作,5f48ad8fd4c05a247817567e,聽說圖書館的「館際合作」服務可以幫我取得外校的資料，我該如何申請呢？,聽說_圖書館_的_「_館際合作_」_服務_可以_幫_我_取得_外校_的_資料_，_我_該_如何_申請_呢_？,館際合作,1.0000000000000004,館際合作,121,121
5f48ad8fd4c05a247817567e,聽說圖書館的「館際合作」服務可以幫我取得外校的資料，我該如何申請呢？,聽說_圖書館_的_「_館際合作_」_服務_可以_幫_我_取得_外校_的_資料_，_我_該_如何_申請_呢_？,館際合作,5f4a20610afa2a0f68bb166c,聽說圖書館的「館際合作」服務可以幫我取得外校的資料，我該如何申請呢？,聽說_圖書館_的_「_館際合作_」_服務_可以_幫_我_取得_外校_的_資料_，_我_該_如何_申請_呢_？,跨館外借資料,1.0000000000000004,館際合作,121,121
5f48ad8fd4c05a247817567e,聽說圖書館的「館際合作」服務可以幫我取得外校的資料，我該如何申請呢？,聽說_圖書館_的_「_館際合作_」_服務_可以_幫_我_取得_外校_的_資料_，_我_該_如何_申請_呢_？,館際合作,5f4ca2b631573f12b47853d6,圖書館沒有我需要的圖書怎麼辦？聽說「館際合作」服務可以幫我取得外校的資料，請問我該如何申請呢？,圖書館_沒有_我_需要_的_圖書_怎麼辦_？_聽說_「_館際合作_」_服務_可以_幫_我_取得_外校_的_資料_，_請問_我_該_如何_申請_呢_？,館際合作/中部聯盟,0.9102349255755375,館際合作,121,121
5f48ad8fd4c05a247817567e,聽說圖書館的「館際合作」服務可以幫我取得外校的資料，我該如何申請呢？,聽說_圖書館_的_「_館際合作_」_服務_可以_幫_我_取得_外校_的_資料_，_我_該_如何_申請_呢_？,館際合作,5f4fa5ded5f7e324d0bd72a1,聽說圖書館的「館際複印/互借」服務可以幫我取得外校的資料，我該如何申請呢？,聽說_圖書館_的_「_館際_複印_/_互借_」_服務_可以_幫_我_取得_外校_的_資料_，_我_該_如何_申請_呢_？,false,0.8095578140694938,館際合作,121,121
5f48ad8fd4c05a247817567f,館際合作申請的密碼忘了怎麼辦？,館際合作_申請_的_密碼_忘了_怎麼辦_？,館際合作,5f476678bf903025989e8992,申請館際合作的密碼忘了怎麼辦？,申請_館際合作_的_密碼_忘了_怎麼辦_？,館際合作相關問題,1.0,館際合作,121,121
5f48ad8fd4c05a247817567f,館際合作申請的密碼忘了怎麼辦？,館際合作_申請_的_密碼_忘了_怎麼辦_？,館際合作,5f48ad8fd4c05a247817567f,館際合作申請的密碼忘了怎麼辦？,館際合作_申請_的_密碼_忘了_怎麼辦_？,館際合作,1.0,館際合作,121,121
5f48ad8fd4c05a247817567f,館際合作申請的密碼忘了怎麼辦？,館際合作_申請_的_密碼_忘了_怎麼辦_？,館際合作,5f1e820f513ecd2d285557d6,密碼忘了怎麼辦？,密碼_忘了_怎麼辦_？,全國文獻傳遞服務系統,0.8007685736942051,館際合作,121,121
5f48ad8fd4c05a247817567f,館際合作申請的密碼忘了怎麼辦？,館際合作_申請_的_密碼_忘了_怎麼辦_？,館際合作,5f3e161ca9a4c23528871da8,密碼忘了怎麼辦？,密碼_忘了_怎麼辦_？,典藏閱覽,0.8007685736942051,館際合作,121,121
5f48ad8fd4c05a247817567f,館際合作申請的密碼忘了怎麼辦？,館際合作_申請_的_密碼_忘了_怎麼辦_？,館際合作,5f1f9a0cdab6ca194090627f,密碼忘了怎麼辦？,密碼_忘了_怎麼辦_？,false,0.8007685736942051,館際合作,121,121
5f48ad8fd4c05a247817567f,館際合作申請的密碼忘了怎麼辦？,館際合作_申請_的_密碼_忘了_怎麼辦_？,館際合作,5f460e8d33bc220fec5ce499,密碼忘了怎麼辦？,密碼_忘了_怎麼辦_？,館際合作,0.8007685736942051,館際合作,121,121
5f48ad8fd4c05a2478175680,讀者可否查詢申請件處理狀況，如何查詢申請件狀況？,讀者_可否_查詢_申請件_處理_狀況_，_如何_查詢_申請件_狀況_？,館際合作,5f48ad8fd4c05a2478175680,讀者可否查詢申請件處理狀況，如何查詢申請件狀況？,讀者_可否_查詢_申請件_處理_狀況_，_如何_查詢_申請件_狀況_？,館際合作,1.0,館際合作,121,121
5f48ad8fd4c05a2478175680,讀者可否查詢申請件處理狀況，如何查詢申請件狀況？,讀者_可否_查詢_申請件_處理_狀況_，_如何_查詢_申請件_狀況_？,館際合作,5f4c90e031573f12b478533a,讀者可否查詢申請件處理狀況，如何查詢申請件狀況？,讀者_可否_查詢_申請件_處理_狀況_，_如何_查詢_申請件_狀況_？,館際合作相關問題,1.0,館際合作,121,121
5f48ad8fd4c05a2478175680,讀者可否查詢申請件處理狀況，如何查詢申請件狀況？,讀者_可否_查詢_申請件_處理_狀況_，_如何_查詢_申請件_狀況_？,館際合作,5f460e8d33bc220fec5ce49a,可否查詢申請件處理狀況？,可否_查詢_申請件_處理_狀況_？,館際合作,0.9316254013049599,館際合作,121,121
5f48ad8fd4c05a2478175680,讀者可否查詢申請件處理狀況，如何查詢申請件狀況？,讀者_可否_查詢_申請件_處理_狀況_，_如何_查詢_申請件_狀況_？,館際合作,5f476678bf903025989e8993,我可否查詢館合申請件處理狀況，如何查詢申請件狀況？,我_可否_查詢_館合_申請件_處理_狀況_，_如何_查詢_申請件_狀況_？,館際合作相關問題,0.9125033648974722,館際合作,121,121
5f48ad8fd4c05a2478175681,申請館際合作若輸入資料錯誤或想取消怎麼辦？,申請_館際合作_若_輸入_資料_錯誤_或_想_取消_怎麼辦_？,館際合作,5f48ad8fd4c05a2478175681,申請館際合作若輸入資料錯誤或想取消怎麼辦？,申請_館際合作_若_輸入_資料_錯誤_或_想_取消_怎麼辦_？,館際合作,1.0000000000000004,館際合作,121,121
5f48ad8fd4c05a2478175681,申請館際合作若輸入資料錯誤或想取消怎麼辦？,申請_館際合作_若_輸入_資料_錯誤_或_想_取消_怎麼辦_？,館際合作,5f460e8d33bc220fec5ce49b,輸入資料錯誤或想取消怎麼辦？,輸入_資料_錯誤_或_想_取消_怎麼辦_？,館際合作,0.8521521064557611,館際合作,121,121
5f48ad8fd4c05a2478175681,申請館際合作若輸入資料錯誤或想取消怎麼辦？,申請_館際合作_若_輸入_資料_錯誤_或_想_取消_怎麼辦_？,館際合作,5f4c90e031573f12b478533b,申請館際合作若輸入資料錯誤怎麼辦？,申請_館際合作_若_輸入_資料_錯誤_怎麼辦_？,館際合作相關問題,0.8462063806117789,館際合作,121,121
5f48ad8fd4c05a2478175682,請問在那裡申請借用「高雄地區大學圖書館聯盟互借閱覽證」呢？,請問_在_那裡_申請_借用_「_高雄_地區_大學_圖書館_聯盟_互借_閱覽證_」_呢_？,館際合作,5f48ad8fd4c05a2478175682,請問在那裡申請借用「高雄地區大學圖書館聯盟互借閱覽證」呢？,請問_在_那裡_申請_借用_「_高雄_地區_大學_圖書館_聯盟_互借_閱覽證_」_呢_？,館際合作,1.0,館際合作,121,121
5f48ad8fd4c05a2478175683,請問高雄地區大學圖書館聯盟包括那些學校？,請問_高雄_地區_大學_圖書館_聯盟_包括_那些_學校_？,館際合作,5f48ad8fd4c05a2478175683,請問高雄地區大學圖書館聯盟包括那些學校？,請問_高雄_地區_大學_圖書館_聯盟_包括_那些_學校_？,館際合作,1.0000000000000002,館際合作,121,121
5f48ad8fd4c05a2478175684,請問申請館際合作如何收費？,請問_申請_館際合作_如何_收費_？,館際合作,5f3e161ca9a4c23528871dce,請問申請館際合作如何收費？,請問_申請_館際合作_如何_收費_？,館際合作與資料庫,1.0,館際合作,121,121
5f48ad8fd4c05a2478175684,請問申請館際合作如何收費？,請問_申請_館際合作_如何_收費_？,館際合作,5f48ad8fd4c05a2478175684,請問申請館際合作如何收費？,請問_申請_館際合作_如何_收費_？,館際合作,1.0,館際合作,121,121
5f48ad8fd4c05a2478175684,請問申請館際合作如何收費？,請問_申請_館際合作_如何_收費_？,館際合作,5f460e8d33bc220fec5ce49c,請問申請館際合作如何收費?,請問_申請_館際合作_如何_收費_?,館際合作,0.9528128599533562,館際合作,121,121
5f48ad8fd4c05a2478175684,請問申請館際合作如何收費？,請問_申請_館際合作_如何_收費_？,館際合作,5f1ecba661220a0237444bb8,請問如何申請館際合作？,請問_如何_申請_館際合作_？,館際合作,0.7713838557205277,館際合作,121,121
5f48ad8fd4c05a2478175685,請問高雄地區大學圖書館聯盟互借閱覽證借期多久?如何使用呢？,請問_高雄_地區_大學_圖書館_聯盟_互_借_閱覽證_借期_多久_?_如何_使用_呢_？,館際合作,5f48ad8fd4c05a2478175685,請問高雄地區大學圖書館聯盟互借閱覽證借期多久?如何使用呢？,請問_高雄_地區_大學_圖書館_聯盟_互_借_閱覽證_借期_多久_?_如何_使用_呢_？,館際合作,1.0000000000000002,館際合作,121,121
5f48ad8fd4c05a2478175686,"除了高雄地區大學圖書館聯盟之外,是否還有和其他圖書館館際合作？","除了_高雄_地區_大學_圖書館_聯盟_之外_,_是否_還_有_和_其他_圖書館_館際合作_？",館際合作,5f48ad8fd4c05a2478175686,"除了高雄地區大學圖書館聯盟之外,是否還有和其他圖書館館際合作？","除了_高雄_地區_大學_圖書館_聯盟_之外_,_是否_還_有_和_其他_圖書館_館際合作_？",館際合作,1.0,館際合作,121,121
5f48ad8fd4c05a2478175687,請問和成大圖書館辦理跨校互借的學生，可以利用其證件，和成大的學生行使一樣的權利嗎？,請問_和_成大_圖書館_辦理_跨校_互借_的_學生_，_可以_利用_其_證件_，_和_成大_的_學生_行使_一樣_的_權利_嗎_？,館際合作,5f48ad8fd4c05a2478175687,請問和成大圖書館辦理跨校互借的學生，可以利用其證件，和成大的學生行使一樣的權利嗎？,請問_和_成大_圖書館_辦理_跨校_互借_的_學生_，_可以_利用_其_證件_，_和_成大_的_學生_行使_一樣_的_權利_嗎_？,館際合作,1.0,館際合作,121,121
5f48ad8fd4c05a2478175687,請問和成大圖書館辦理跨校互借的學生，可以利用其證件，和成大的學生行使一樣的權利嗎？,請問_和_成大_圖書館_辦理_跨校_互借_的_學生_，_可以_利用_其_證件_，_和_成大_的_學生_行使_一樣_的_權利_嗎_？,館際合作,5f3bf1adda258d4c7f8174a2,請問和成大圖書館辦理跨校互借的學生，可以利用其證件，和成大的學生行使一樣的權利嗎?,請問_和_成大_圖書館_辦理_跨校_互借_的_學生_，_可以_利用_其_證件_，_和_成大_的_學生_行使_一樣_的_權利_嗎_?,館藏合作,0.9948277102155526,館際合作,121,121
5f48ad8fd4c05a2478175688,圖書館內提供無線上網的地方有哪些？,圖書館_內_提供_無線_上網_的_地方_有_哪些_？,無線網路服務,5f460e8d33bc220fec5ce4a6,圖書館內提供無線上網的地方有哪些？,圖書館_內_提供_無線_上網_的_地方_有_哪些_？,上網服務,1.0000000000000002,上網服務,12,1
5f48ad8fd4c05a2478175688,圖書館內提供無線上網的地方有哪些？,圖書館_內_提供_無線_上網_的_地方_有_哪些_？,無線網路服務,5f48ad8fd4c05a2478175688,圖書館內提供無線上網的地方有哪些？,圖書館_內_提供_無線_上網_的_地方_有_哪些_？,無線網路服務,1.0000000000000002,上網服務,12,1
5f48ad8fd4c05a2478175688,圖書館內提供無線上網的地方有哪些？,圖書館_內_提供_無線_上網_的_地方_有_哪些_？,無線網路服務,5f3f9b6cdb624d5445259ba0,圖書館內可以無線上網的地方有哪些？,圖書館_內_可以_無線_上網_的_地方_有_哪些_？,電腦與網路使用,0.9216595986792225,上網服務,12,1
5f48ad8fd4c05a2478175688,圖書館內提供無線上網的地方有哪些？,圖書館_內_提供_無線_上網_的_地方_有_哪些_？,無線網路服務,5f4f22b2e8a1c03c3aef0bee,圖書館內可以無線上網的地方有哪些？,圖書館_內_可以_無線_上網_的_地方_有_哪些_？,電子資源,0.9216595986792225,上網服務,12,1
